country_name,access_to_electricity_pct,atms_per_100000,compulsory_education_years,health_expenditure_pct_of_gdp,gdp_per_capita_usd,gdp_per_capita_ppp,life_expectancy_female,life_expectancy_male,life_expectancy,population_density,population,alcohol_consumption_per_capita,unemployment_rate_female,unemployment_rate_male,unemployment_rate,year,Country Name,Country Code,country_category,is_region,planet
Latin America & Caribbean,97.87798028897629,40.8401923699563,13.0,8.1988195686983,9448.25547897868,16093.346333963402,78.4751786261194,72.1126885744077,75.28215862853929,31.6653783196066,634554056.0,,9.579105878447699,7.02974342767491,8.08802101644836,2017,Latin America & Caribbean,LCN,,1,Earth
Latin America & Caribbean (excluding high income),97.7648453529924,38.641481298932796,14.0,8.16267025832742,9005.799323970408,15558.8337154777,78.29909487948359,71.900160731038,75.0852306959688,31.675565817845698,602435369.0,,9.694998862953259,7.06036358743606,8.1530218017721,2017,Latin America & Caribbean (excluding high income),LAC,,1,Earth
Latin America & the Caribbean (IDA & IBRD countries),97.82471143085371,40.8401923699563,14.0,8.13942690419026,9303.048562154721,16034.3327364948,78.40852561683391,72.0031412807009,75.194339577718,31.0662313649856,618641500.0,,9.70784642659131,7.1030292226239515,8.185232252605191,2017,Latin America & the Caribbean (IDA & IBRD countries),TLA,,1,Earth
Latvia,100.0,61.961873931981,11.0,6.00696659,15682.221449326698,28663.732170521,79.7,69.8,74.62926829268291,31.2358957864265,1942248.0,,7.6739997863769505,9.7519998550415,8.715000152587889,2017,Latvia,LVA,DEVELOPED,0,Earth
Least developed countries: UN classification,51.04709972407071,4.881259175522572,8.0,4.21134882284721,1047.70805894462,2852.1199089886604,66.5845354613761,62.870309038449705,64.7077302181912,55.529741471350405,986365080.0,,4.9000468010528095,4.07740149387684,4.428566571431911,2017,Least developed countries: UN classification,LDC,,1,Earth
Lebanon,100.0,38.03445457652271,10.0,8.44765568,7801.178658075551,16005.257042606101,80.786,77.031,78.833,665.872238514174,6811873.0,,10.133000373840302,4.96600008010864,6.224999904632571,2017,Lebanon,LBN,DEVELOPING,0,Earth
Lesotho,33.7,14.483085824768901,7.0,8.94750309,1150.07917350089,2783.11566415418,56.194,49.837,52.947,68.8870882740448,2091412.0,,27.777000427246104,21.118000030517603,24.1340007781982,2017,Lesotho,LSO,DEVELOPING,0,Earth
Liberia,24.2,2.72548480923787,6.0,8.15604591,698.7017643551102,1515.6432504542402,64.68,61.911,63.295,48.8188122923588,4702228.0,,2.2750000953674303,3.66100001335144,3.00399994850159,2017,Liberia,LBR,DEVELOPING,0,Earth
Libya,70.4261245727539,3.65753169772202,9.0,,5756.69844996569,13237.9985273173,75.619,69.672,72.52,3.74002523386794,6580724.0,,25.0030002593994,15.326000213622999,18.627000808715803,2017,Libya,LBY,DEVELOPING,0,Earth
Lithuania,100.0,46.6861537823662,10.0,6.47619867,16885.4073948373,33826.740463353504,80.5,70.7,75.4804878048781,45.151861559541,2828403.0,,5.6729998588562,8.49600028991699,7.07299995422363,2017,Lithuania,LTU,DEVELOPED,0,Earth
Low & middle income,86.7176342420458,24.1007831398922,9.0,5.41553652552114,4753.28273311431,10030.3198904602,72.99585712853941,68.7183250847561,70.7878448456576,68.3218499636781,6284043441.0,,5.7501645256010905,5.455857448822662,5.56701276892856,2017,Low & middle income,LMY,,1,Earth
Low income,40.6464432475689,3.3843499087488995,9.0,5.92773974105828,792.826294086648,2330.92029110858,65.04955419266639,61.2442654906355,63.1388930063391,50.745331293277204,634796692.0,,5.11297095979126,4.84921147905536,4.96444343402922,2017,Low income,LIC,,1,Earth
Lower middle income,84.5685047782904,16.7228928496091,10.0,4.05813042397469,2037.3736488508105,6134.14678471508,69.936376690468,66.5685410033396,68.1932685252092,129.193114294168,2831466703.0,,5.646237283130361,5.0358401879205585,5.22062454541734,2017,Lower middle income,LMC,,1,Earth
Luxembourg,100.0,115.476670915462,12.0,5.25779152,107627.151006695,112822.605827833,84.4,79.9,82.0951219512195,245.40576131687197,596336.0,,5.499000072479251,5.54099988937378,5.52199983596802,2017,Luxembourg,LUX,DEVELOPED,0,Earth
Madagascar,24.1,2.7958686601607696,5.0,5.5050993,515.29272487784,1584.4226783367599,67.90899999999999,64.72800000000001,66.311,43.950739085596396,25570540.0,,1.75199997425079,1.70000004768372,1.72500002384186,2017,Madagascar,MDG,DEVELOPING,0,Earth
Malawi,12.7,,8.0,9.64243031,356.7175731533689,1037.54586753623,66.4,60.155,63.279,187.423207467119,17670260.0,,6.69899988174438,4.7649998664856,5.70699977874756,2017,Malawi,MWI,DEVELOPING,0,Earth
Malaysia,100.0,47.550480954630096,6.0,3.71246052,10259.1817806895,26661.1877010899,78.008,73.903,75.828,94.6736508902755,31105028.0,,3.9270000457763694,3.08999991416931,3.41000008583069,2017,Malaysia,MYS,,0,Earth
Maldives,99.8,29.6081850182584,7.0,9.02997589,9577.62519371477,18058.435554491498,80.191,76.931,78.325,1654.67333333333,496402.0,,5.375999927520749,6.15399980545044,5.980999946594241,2017,Maldives,MDV,DEVELOPING,0,Earth
Mali,43.1,4.8771626651544695,9.0,4.10388279,830.0183674292281,2246.80166869684,59.185,57.718,58.452,15.171730632114699,18512394.0,,8.20400047302246,6.650000095367429,7.32999992370605,2017,Mali,MLI,DEVELOPING,0,Earth
Malta,100.0,54.8076252354237,11.0,9.19666958,28091.8616473935,42855.92577033991,84.6,80.2,82.34634146341459,1462.496875,467999.0,,4.2519998550415,3.83400011062622,4.00099992752075,2017,Malta,MLT,,0,Earth
Mauritania,42.9,10.2411757807919,9.0,4.50495195,1578.1141735594904,5077.19547171931,66.061,62.831,64.464,4.15501503832347,4282574.0,,12.045999526977502,8.44400024414063,9.57699966430664,2017,Mauritania,MRT,DEVELOPING,0,Earth
Mauritius,97.4219970703125,43.4882412251093,11.0,5.71669579,10484.9083620411,21415.1161096211,77.89,71.3,74.51463414634149,622.962068965517,1264613.0,,10.0530004501343,4.6469998359680185,6.7519998550415,2017,Mauritius,MUS,,0,Earth
Mexico,100.0,55.61998208050429,14.0,5.51889515,9287.84973619382,19815.991114366898,77.827,72.046,74.947,64.18751716865151,124777324.0,,3.6010000705719,3.3110001087188703,3.42000007629395,2017,Mexico,MEX,,0,Earth
Middle East & North Africa,97.7472727606514,33.7844358529793,9.0,6.2295401170888605,7416.58584269787,16582.6814104615,75.7319980505566,72.2433869203431,73.899908278351,39.31541608373461,441255236.0,,18.551077861282398,8.08012397661968,10.2161964519485,2017,Middle East & North Africa,MEA,,1,Earth
Middle East & North Africa (IDA & IBRD countries),97.33836137048279,27.2069007516434,9.0,6.7503382073215805,3816.5968034118896,10985.8075633962,75.3338336382715,71.55360508731259,73.39013106554171,43.09079554015709,372091950.0,,20.7231853992712,9.596638422586661,11.8521494776298,2017,Middle East & North Africa (IDA & IBRD countries),TMN,,1,Earth
Middle East & North Africa (excluding high income),97.36630116663099,25.541092273914103,9.0,6.7503382073215805,3815.0623556704295,10932.180265266801,75.3351521364804,71.56018150226599,73.3942702537245,43.5763129202665,376546755.0,,20.944243162876894,9.720945965017,11.995320332497599,2017,Middle East & North Africa (excluding high income),MNA,,1,Earth
Middle income,91.8667968429293,31.9366562572377,10.0,5.409153311212879,5196.35976092233,10908.9672840408,73.9036577985016,69.5451011199345,71.6473750526837,71.08867235508491,5649246749.0,,5.823174146977579,5.508701861138071,5.62565133160543,2017,Middle income,MIC,,1,Earth
Moldova,100.0,47.3829234358354,11.0,7.01328516,3509.69345025814,11651.317454686201,75.993,67.439,71.717,95.9751280175567,2755158.0,,3.33899998664856,4.82299995422363,4.09800004959106,2017,Moldova,MDA,DEVELOPING,0,Earth
Mongolia,93.84365844726558,93.11349806460552,12.0,4.00506115,3669.4175404033003,11311.793821200701,73.779,65.465,69.509,2.00428628440485,3113779.0,,5.64099979400635,6.96099996566772,6.35900020599365,2017,Mongolia,MNG,DEVELOPING,0,Earth
Montenegro,100.0,80.9767525963663,9.0,,7784.087911539059,19627.0816303639,79.105,74.205,76.667,46.2730855018587,622373.0,,16.94700050354,15.378999710083,16.070999145507802,2017,Montenegro,MNE,,0,Earth
Morocco,100.0,27.2069007516434,9.0,5.23623848,3036.32525487301,7314.15448711835,77.438,74.94800000000002,76.218,79.72505937710059,35581294.0,,10.718000411987301,8.699999809265138,9.1870002746582,2017,Morocco,MAR,DEVELOPING,0,Earth
Mozambique,29.26637840271,11.0663187678171,,8.14048672,461.415094120589,1283.6598698098599,62.091,56.293,59.309,36.431505124748895,28649007.0,,3.5220000743866,3.07500004768372,3.30800008773804,2017,Mozambique,MOZ,DEVELOPING,0,Earth
Myanmar,69.81483659750879,4.378875352701121,5.0,5.09039927,1291.54241301307,4739.91011751543,69.60300000000001,63.419,66.558,81.7397271390948,53382581.0,,2.02300000190735,1.22899997234344,1.55099999904633,2017,Myanmar,MMR,DEVELOPING,0,Earth
Namibia,52.5,70.4270862045999,7.0,8.28922272,5303.309170871429,10050.501278454,65.82300000000001,60.02,63.021,2.91829489001445,2402603.0,,21.5690002441406,21.5790004730225,21.573999404907198,2017,Namibia,NAM,DEVELOPING,0,Earth
Nepal,92.4131927490234,10.970098863205699,10.0,5.48825455,911.444266521259,3099.30608193814,71.586,68.71,70.169,192.72496686431802,27627124.0,,1.2330000400543202,1.6039999723434402,1.3960000276565598,2017,Nepal,NPL,DEVELOPING,0,Earth
Netherlands,100.0,44.58543120615911,13.0,10.05979824,48675.222335021295,55347.9123930263,83.4,80.2,81.7609756097561,508.497951914515,17131296.0,,5.257999897003169,4.47900009155273,4.83900022506714,2017,Netherlands,NLD,DEVELOPED,0,Earth
New Zealand,100.0,65.8399517554765,10.0,9.01967621,42849.426324701,41493.0341264556,83.4,80.0,81.65853658536591,18.206296760472398,4793900.0,,5.19799995422363,4.25600004196167,4.7020001411438,2017,New Zealand,NZL,DEVELOPED,0,Earth
Nicaragua,86.8,17.567265261646302,7.0,8.31693268,2159.157867515,6004.017296034351,77.546,70.551,74.068,53.0567974073459,6384855.0,,3.48799991607666,3.1800000667572004,3.29999995231628,2017,Nicaragua,NIC,DEVELOPING,0,Earth
Niger,18.18092918396,1.7252300329899195,,7.66223145,517.9750300519989,1163.68325867675,62.776,60.485,61.599,17.054134364885098,21602472.0,,0.38699999451637296,0.5609999895095831,0.486999988555908,2017,Niger,NER,DEVELOPING,0,Earth
Nigeria,54.4,16.3282278292817,9.0,3.75553846,1968.56473841262,5190.354386357089,54.843,53.08600000000001,53.95,209.573559735169,190873311.0,,9.26000022888184,7.67600011825562,8.38899993896484,2017,Nigeria,NGA,DEVELOPING,0,Earth
North America,100.0,228.429180529994,11.0,16.5193131163544,58564.158318488204,58911.090973389815,81.4025878475672,76.48494678106759,78.8841342856085,19.8230935896869,361592733.0,,4.48054351744557,4.65126806384291,4.57202633632764,2017,North America,NAC,,1,Earth
North Macedonia,100.0,59.44062,13.0,6.5939827000000015,5430.87421029797,15528.9100300467,77.639,73.584,75.589,82.55337034099921,2081996.0,,21.820999145507802,22.738000869751,22.3810005187988,2017,North Macedonia,MKD,DEVELOPING,0,Earth
Norway,100.0,36.3676288513146,10.0,10.31589031,75496.7540581998,62940.587498654815,84.3,81.0,82.609756097561,14.4525759458847,5276968.0,,3.6909999847412096,4.58199977874756,4.1620001792907715,2017,Norway,NOR,DEVELOPED,0,Earth
OECD members,99.94544851487059,76.908858656957,10.0,12.472812848890701,37416.3149985587,43451.3968230425,82.6957820981724,77.4126377279134,80.0063145665596,37.7921834203792,1344872020.0,,6.15858161010337,5.672287537291889,5.88690371657737,2017,OECD members,OED,,1,Earth
Oman,100.0,37.5803530903724,10.0,3.97352886,15130.5207386726,29082.4236246658,79.906,75.645,77.393,15.075718901454,4665935.0,,12.423999786377001,1.61800003051758,3.02300000190735,2017,Oman,OMN,,0,Earth
Other small states,75.08701409208959,36.3096211158541,9.0,4.62713549009944,13230.8250084338,22691.5783595389,69.8826795102961,66.7511287268499,68.2287591673445,14.8383003899119,30148800.0,,12.917959805631499,7.501563637794192,9.56061040337523,2017,Other small states,OSS,,1,Earth
Pacific island small states,82.96948139338659,,,4.79016311627472,4216.561939213089,7291.12226856473,71.70295538184871,67.9923742582695,69.7742837809553,37.7271962616822,2422086.0,,3.4303290200977496,2.85747221428128,3.0883373262190896,2017,Pacific island small states,PSS,,1,Earth
Pakistan,70.79,9.99643582966231,12.0,2.90229368,1464.99330546855,4571.41449087153,67.928,66.041,66.947,269.687481838937,207896686.0,,5.22599983215332,3.60999989509583,3.9449999332428,2017,Pakistan,PAK,DEVELOPING,0,Earth
Panama,100.0,70.4758476957615,11.0,6.89914465,15150.345612161002,30454.7638063039,81.41199999999998,75.06,78.149,55.24308582189939,4106771.0,,5.11600017547607,3.10700011253357,3.9000000953674303,2017,Panama,PAN,DEVELOPING,0,Earth
Papua New Guinea,54.4,8.59211911534948,,2.27085471,2695.25188280292,4288.96764692683,65.32600000000001,62.784,64.01,18.6327540520249,8438029.0,,1.36199998855591,3.532999992370609,2.4800000190734903,2017,Papua New Guinea,PNG,DEVELOPING,0,Earth
Paraguay,99.3,27.013332239542,13.0,6.65456867,5680.58076826353,12594.3414272626,76.085,72.041,73.992,17.2843241882708,6867062.0,,5.44299983978271,4.07499980926514,4.61499977111816,2017,Paraguay,PRY,DEVELOPING,0,Earth
Peru,94.8,107.502571281672,14.0,4.99378443,6710.508028960378,12506.530170530601,79.031,73.612,76.286,24.56585703125,31444297.0,,3.50099992752075,3.42499995231628,3.4600000381469704,2017,Peru,PER,DEVELOPING,0,Earth
Philippines,93.0,28.1350591611798,11.0,4.4460597,3123.23422944462,8120.84230882854,75.268,66.971,70.952,352.72919475467,105173264.0,,2.70199990272522,2.4590001106262203,2.5520000457763703,2017,Philippines,PHL,DEVELOPING,0,Earth
Poland,100.0,71.8651163229562,10.0,6.56172848,13864.6817579973,30160.077593768397,81.8,73.9,77.7536585365854,124.02373036350001,37974826.0,,4.90799999237061,4.8709998130798295,4.88700008392334,2017,Poland,POL,,0,Earth
Portugal,100.0,167.994557241736,12.0,9.33004951,21490.429863104,33086.0967739012,84.6,78.4,81.42439024390251,112.441821058412,10300300.0,,9.34899997711182,8.4060001373291,8.86699962615967,2017,Portugal,PRT,DEVELOPED,0,Earth
Post-demographic dividend,99.9992652811927,92.3780165635901,10.0,12.9137380796309,42929.5335974392,47514.1519451801,83.3025930819017,78.04033875538809,80.59844147193891,35.13322842247989,1105771602.0,,5.85572217668012,5.81500170663739,5.83346643888095,2017,Post-demographic dividend,PST,,1,Earth
Pre-demographic dividend,45.483668362140996,4.8771626651544695,8.5,4.3488898340261,1416.52067917685,3511.29357347695,62.044376500052394,58.8197065298203,60.427466911492004,50.2836403648326,894512725.0,,6.1696538724298895,5.54329447934512,5.82237724482844,2017,Pre-demographic dividend,PRE,,1,Earth
Qatar,100.0,56.946593261291504,9.0,2.72160077,59124.932365739296,91738.8537969694,81.743,78.83,79.98100000000002,234.687683031869,2724724.0,,0.6389999985694891,0.06199999898672099,0.14000000059604598,2017,Qatar,QAT,,0,Earth
Romania,100.0,66.837125792253,10.0,5.1508317,10807.7953907179,27191.668664086803,79.1,71.7,75.30975609756099,85.132519123783,19587290.0,,4.03900003433228,5.604000091552732,4.92700004577637,2017,Romania,ROU,,0,Earth
Russian Federation,100.0,164.039817562355,11.0,5.34388065,10720.3325853448,26005.979940469,77.6,67.51,72.4319512195122,8.82322079860193,144496740.0,,5.05100011825562,5.36399984359741,5.211999893188481,2017,Russian Federation,RUS,DEVELOPING,0,Earth
Rwanda,34.1,5.66070382625934,6.0,6.93017101,772.3184717754282,1975.2524530498001,70.398,66.187,68.34100000000001,485.648034049453,11980937.0,,1.11300003528595,1.00800001621246,1.06299996376038,2017,Rwanda,RWA,DEVELOPING,0,Earth
Samoa,96.8,51.6404161218048,8.0,5.50720882,4259.7650014189,6486.08685638057,75.189,71.055,73.046,69.0289752650177,195352.0,,9.97000026702881,7.63899993896484,8.44299983978271,2017,Samoa,WSM,DEVELOPING,0,Earth
Sao Tome and Principe,69.74932861328129,27.040501601304694,6.0,6.46091604,1813.7832351419602,3952.888147236789,72.329,67.565,69.933,215.717708333333,207089.0,,21.090999603271502,8.88799953460693,13.2729997634888,2017,Sao Tome and Principe,STP,DEVELOPING,0,Earth
Saudi Arabia,99.93,74.1068223994611,9.0,7.00368643,20803.7459178785,47309.132226912196,76.487,73.671,74.874,15.3971721504031,33099147.0,,20.3320007324219,3.07399988174438,5.889999866485598,2017,Saudi Arabia,SAU,,0,Earth
Senegal,61.7,5.701159174764639,11.0,4.06742668,1361.69958778497,3203.9007579397,69.324,65.242,67.38,80.08819924167659,15419381.0,,7.18499994277954,6.23000001907349,6.6149997711181605,2017,Senegal,SEN,DEVELOPING,0,Earth
Serbia,100.0,45.433432406982,8.0,8.23131752,6292.54362926707,16556.3109392827,78.1,73.1,75.5390243902439,80.275074319689,7020858.0,,14.2729997634888,12.83899974823,13.4770002365112,2017,Serbia,SRB,,0,Earth
Sierra Leone,23.4,,9.0,16.6201725,499.38070781976,1642.6065930855402,54.697,53.049,53.895,103.746619562206,7488431.0,,3.70099997520447,5.288000106811519,4.5,2017,Sierra Leone,SLE,DEVELOPING,0,Earth
Singapore,100.0,63.10308454128679,6.0,4.4177866,60913.745333494015,94940.97078529699,85.4,80.9,83.0951219512195,7915.730436129109,5612253.0,,4.43599987030029,4.03200006484985,4.19999980926514,2017,Singapore,SGP,,0,Earth
Slovak Republic,100.0,60.67348436267979,10.0,6.76883841,17556.6008176369,30911.4591315205,80.7,73.8,77.16585365853659,113.128785357737,5439232.0,,8.4069995880127,7.900000095367429,8.13099956512451,2017,Slovak Republic,SVK,DEVELOPING,0,Earth
Slovenia,100.0,93.60511040682958,9.0,8.18941784,23512.8172674713,36669.6183229333,84.0,78.2,81.0292682926829,102.59100635951,2066388.0,,7.479000091552732,5.770999908447268,6.56400012969971,2017,Slovenia,SVN,DEVELOPED,0,Earth
Small states,79.7252190530085,36.3096211158541,9.0,4.8995051970163495,12048.349773617,20455.1734442018,71.1220766731188,67.6117963935301,69.2790750088796,15.9487794918474,39885872.0,,12.283655249916404,7.27288568105674,9.23874678123493,2017,Small states,SST,,1,Earth
Solomon Islands,62.9,11.8617082968696,,4.74138927,2332.8148736562,2665.97858040885,74.505,70.984,72.645,22.723758485173306,636038.0,,0.6589999794960021,0.616999983787537,0.637000024318695,2017,Solomon Islands,SLB,DEVELOPING,0,Earth
South Africa,84.4,67.7509543163048,9.0,8.11311913,6132.4798409721,12703.421242078799,67.064,60.162,63.538,46.98781706221301,57000451.0,,29.297000885009798,25.238000869751,27.070999145507802,2017,South Africa,ZAF,DEVELOPING,0,Earth
South Asia,89.82433632891859,9.99643582966231,9.5,3.45934662266094,1866.1590187187,5769.175349052521,70.50572323804221,67.94938972497461,69.1713119009688,375.73017550637604,1792835608.0,,5.448446434574128,5.03169449724882,5.125434540149129,2017,South Asia,SAS,,1,Earth
South Asia (IDA & IBRD),89.82433632891859,9.99643582966231,9.5,3.45934662266094,1866.1590187187,5769.175349052521,70.50572323804221,67.94938972497461,69.1713119009688,375.73017550637604,1792835608.0,,5.448446434574128,5.03169449724882,5.125434540149129,2017,South Asia (IDA & IBRD),TSA,,1,Earth
Spain,100.0,111.804813364039,10.0,8.94249249,28170.1678643302,39575.1604698573,86.1,80.6,83.28292682926829,93.2678044400906,46593236.0,,19.034999847412106,15.6630001068115,17.2240009307861,2017,Spain,ESP,DEVELOPED,0,Earth
Sri Lanka,97.5,,11.0,3.80975389,4077.0437212074708,12584.1044231151,79.979,73.238,76.648,341.95503109551896,21444000.0,,6.736999988555911,2.83699989318848,4.17999982833862,2017,Sri Lanka,LKA,DEVELOPING,0,Earth
St. Lucia,98.8073883056641,42.9333714963302,10.0,4.714624400000001,11047.4449858109,14945.733282000601,77.283,74.581,75.907,296.647540983607,180955.0,,23.263000488281303,19.2600002288818,21.0690002441406,2017,St. Lucia,LCA,DEVELOPING,0,Earth
St. Vincent and the Grenadines,99.9830474853516,35.448422545196706,12.0,4.306478500000001,7212.96018080962,12245.014843148601,74.892,70.075,72.3,281.607692307692,109827.0,,16.902000427246097,20.489000320434602,19.0470008850098,2017,St. Vincent and the Grenadines,VCT,DEVELOPING,0,Earth
Sub-Saharan Africa,44.6588797306867,6.889213974947982,8.0,5.11732166660977,1563.37508530051,3756.58721881502,62.6316908721786,59.1427144394588,60.880002370002394,49.4367679749432,1050153672.0,,6.80049289049973,5.8264550547463605,6.2787142259854605,2017,Sub-Saharan Africa,SSF,,1,Earth
Sub-Saharan Africa (IDA & IBRD countries),44.6588797306867,6.889213974947982,8.0,5.11732166660977,1563.37508530051,3756.58721881502,62.6316908721786,59.1427144394588,60.880002370002394,49.4367679749432,1050153672.0,,6.80049289049974,5.82645505474637,6.2787142259854605,2017,Sub-Saharan Africa (IDA & IBRD countries),TSS,,1,Earth
Sub-Saharan Africa (excluding high income),44.5899775509004,6.29518657485631,8.0,5.11250845214612,1551.2975068606195,3733.151117471,62.6117351147261,59.1271259997715,60.862335641094596,49.378511573680804,1048793216.0,,6.79636859314466,5.82848847181824,6.2779984855693,2017,Sub-Saharan Africa (excluding high income),SSA,,1,Earth
Sudan,56.5,5.38956576753299,8.0,6.30497503,1111.86844893858,4362.57840927293,66.705,63.09,64.881,,40813396.0,,29.513000488281303,11.6899995803833,17.0599994659424,2017,Sudan,SDN,DEVELOPING,0,Earth
Suriname,96.80492401123051,50.96729155947829,6.0,6.22976971,5637.5149461838,16372.5796227304,74.817,68.274,71.46300000000002,3.65705769230769,570501.0,,11.6070003509521,4.32399988174438,7.080999851226809,2017,Suriname,SUR,DEVELOPING,0,Earth
Sweden,100.0,31.9953261516781,9.0,10.78592205,53791.5087298403,52739.011387671904,84.1,80.8,82.409756097561,24.6929807763129,10057698.0,,6.44199991226196,6.96999979019165,6.71799993515015,2017,Sweden,SWE,DEVELOPED,0,Earth
Switzerland,100.0,97.93128159468708,11.0,11.89515591,80449.99451277389,67139.0498816081,85.6,81.6,83.55121951219509,213.88399107017202,8451840.0,,5.05800008773804,4.57000017166138,4.79699993133545,2017,Switzerland,CHE,DEVELOPED,0,Earth
Tajikistan,99.3,,9.0,7.2288146,806.041573098044,3089.5302083565803,72.961,68.493,70.64699999999998,63.9834858419194,8880268.0,,10.260000228881802,11.8850002288818,11.2740001678467,2017,Tajikistan,TJK,DEVELOPING,0,Earth
Tanzania,32.7328720092773,,7.0,3.63913774,1004.8411206644099,2530.4384534645496,66.346,62.581,64.479,61.711341160532896,54663906.0,,2.59599995613098,1.50800001621246,2.0329999923706104,2017,Tanzania,TZA,DEVELOPING,0,Earth
Thailand,99.9,117.791645118473,9.0,3.83202839,6592.91490169864,17420.5651510671,80.468,72.977,76.683,135.469196891699,69209858.0,,0.845000028610229,0.8180000185966491,0.8299999833106991,2017,Thailand,THA,DEVELOPING,0,Earth
Timor-Leste,80.00364685058591,11.993799727010698,9.0,4.33655405,1286.4057506830802,3145.48059068332,71.092,67.053,69.007,83.60867518493609,1243261.0,,6.0170001983642605,3.35199999809265,4.56599998474121,2017,Timor-Leste,TLS,DEVELOPING,0,Earth
Togo,48.0,3.98395999837081,10.0,6.02144766,626.091527901405,1516.52604613004,61.317,59.644,60.489,141.54210332781798,7698475.0,,1.6219999790191697,2.6240000724792503,2.1259999275207497,2017,Togo,TGO,DEVELOPING,0,Earth
Tonga,97.98391723632808,42.748091603053396,15.0,5.05521584,4513.6095314596505,6472.4096611063,72.648,68.788,70.70100000000002,141.663888888889,101998.0,,1.9650000333786,0.512000024318695,1.08000004291534,2017,Tonga,TON,DEVELOPING,0,Earth
Trinidad and Tobago,100.0,42.553036722907,7.0,7.02028561,16238.1931916674,26447.59327228,75.955,70.616,73.245,269.799610136452,1384072.0,,2.65199995040894,2.74600005149841,2.7060000896453897,2017,Trinidad and Tobago,TTO,,0,Earth
Tunisia,100.0,29.9885186155861,9.0,7.25768566,3481.22873876516,10605.257207270699,78.35,74.297,76.31,73.59322219361479,11433443.0,,23.121000289917003,12.581000328064,15.378999710083,2017,Tunisia,TUN,DEVELOPING,0,Earth
Turkey,100.0,81.95260099095779,12.0,4.17974997,10591.4743712025,28141.1971331589,80.08800000000002,74.149,77.161,105.377768538129,81101892.0,,13.854000091552699,9.34099960327148,10.819000244140598,2017,Turkey,TUR,,0,Earth
Uganda,31.823373794555696,4.19656295038113,7.0,6.48715639,747.196907377979,2074.86024139593,64.64,60.27,62.51600000000001,205.27860063834,41162465.0,,2.30399990081787,1.29100000858307,1.78999996185303,2017,Uganda,UGA,DEVELOPING,0,Earth
Ukraine,100.0,97.8281376174847,11.0,7.43332434,2640.67567655839,11871.123624091799,76.78,67.02,71.7809756097561,77.389796129745,44831135.0,,7.7470002174377415,11.086000442504899,9.51000022888184,2017,Ukraine,UKR,DEVELOPING,0,Earth
United Arab Emirates,100.0,65.3668985329927,6.0,4.14456415,40644.804043392,67183.6265568253,79.008,76.96600000000002,77.64699999999998,133.584947901999,9487203.0,,7.136000156402591,1.48000001907349,2.46300005912781,2017,United Arab Emirates,ARE,,0,Earth
United Kingdom,100.0,127.93751547182899,11.0,9.82511234,40361.4173832159,45910.285027945996,83.1,79.5,81.25609756097559,273.049472988054,66058859.0,,4.2199997901916495,4.43599987030029,4.33500003814697,2017,United Kingdom,GBR,DEVELOPED,0,Earth
United States,100.0,,12.0,17.00361443,60062.2223132211,60062.2223132215,81.1,76.1,78.5390243902439,35.5275628537883,324985539.0,,4.30800008773804,4.39599990844727,4.355000019073491,2017,United States,USA,DEVELOPED,0,Earth
Upper middle income,99.20068328658328,53.8932535381674,10.0,5.746627829301749,8368.52809406641,15693.986282646001,77.8393871134132,72.5780043544127,75.11850110176591,48.9613900830116,2817780046.0,,5.91731483640137,5.933392090612791,5.92673819287405,2017,Upper middle income,UMC,,1,Earth
Uruguay,100.0,84.91842211875141,14.0,9.51635647,17322.1473894404,21324.8460031305,81.238,73.805,77.632,19.635733059079,3436646.0,,9.48200035095215,6.56300020217896,7.889999866485598,2017,Uruguay,URY,,0,Earth
Uzbekistan,100.0,24.3262824835994,12.0,5.07679749,1826.56691924216,6518.8046866066015,73.508,69.25,71.388,76.1368124118477,32388600.0,,5.61100006103516,5.98199987411499,5.82999992370605,2017,Uzbekistan,UZB,DEVELOPING,0,Earth
Vanuatu,62.8,49.2684212335438,,2.76094961,3082.35632289041,3116.6451936280605,71.83,68.699,70.172,23.4216570959803,285510.0,,4.98999977111816,4.02099990844727,4.44299983978271,2017,Vanuatu,VUT,DEVELOPING,0,Earth
Vietnam,100.0,24.5906594753272,10.0,5.92534494,2365.62166567374,7155.745829218771,79.366,71.124,75.241,305.08156867804,94596642.0,,1.88199996948242,2.2100000381469704,2.05299997329712,2017,Vietnam,VNM,DEVELOPING,0,Earth
West Bank and Gaza,99.7,23.8752837961849,10.0,,3620.36048715937,6401.74089135074,75.446,72.10600000000002,73.74,740.0008305647839,4454805.0,,42.7690010070801,21.503999710082997,25.6770000457764,2017,West Bank and Gaza,PSE,DEVELOPING,0,Earth
World,88.84953770408752,38.03445457652271,10.0,9.89047610274323,10827.7032622136,16261.1078517412,74.6960557011182,70.2217811247523,72.38558062252571,58.961922350478105,7509074479.0,,5.7765942898276,5.438402988633058,5.57001197568991,2017,World,WLD,,1,Earth
Zambia,40.3,11.5867071556503,7.0,4.39748955,1534.8667511121896,3485.00523776896,65.878,60.158,63.043,22.671394557365602,16853688.0,,12.5699996948242,10.748000144958501,11.626000404357901,2017,Zambia,ZMB,DEVELOPING,0,Earth
Zimbabwe,40.482048034668004,6.889213974947982,7.0,5.84977484,1548.1700557255201,3028.24597590564,62.22,59.105,60.812,36.80171901253721,14236745.0,,5.7389998435974094,4.5760002136230495,5.1680002212524405,2017,Zimbabwe,ZWE,DEVELOPING,0,Earth
